"","SPM.Control.1","SPM.LPS.1","LPM.Control.1","LPM.LPS.1","SPM.Control.2","SPM.LPS.2","LPM.Control.2","LPM.LPS.2","SPM.Control.3","SPM.LPS.3","LPM.Control.3","LPM.LPS.3","SPM.Control.4","SPM.LPS.4","LPM.Control.4","LPM.LPS.4"
"ELOVL6",3.2255803897439,5.70677378050663,3.80612015776608,4.90868515085893,4.94945309484408,6.7882649287543,3.50194615398966,5.18660932573506,5.45845880067505,6.50763497508984,4.36997753015333,4.45487213548983,5.05600807441399,5.84560009342883,3.94573352139662,5.92488655989015
"CHAC1",6.59093942801749,7.0681432699966,6.83913942609144,5.89037262623723,7.18083510895941,7.27440537357969,5.16805172687431,5.37708907760165,7.27280142811675,7.6620169302446,6.01483479751865,5.59887218109003,7.55068470779801,7.37743112267299,5.06519804319622,5.10901323616436
"DHX58",7.13066360842903,9.49273626806121,7.07228887862206,10.3551635324754,7.19687831928468,10.4211966735409,7.3249098650351,9.85195702947784,6.95823169272991,9.66096025415411,6.91855048358199,9.05319722177664,7.72712783869818,10.1507842158874,7.31268135501401,9.94431450584726
"PHF23",7.56205459809813,6.35418793176854,7.73893897992544,6.33833954569055,7.88682743170872,6.66241532600191,7.8455913337173,6.41585095082139,7.74360720625097,6.45956875111628,7.76987557490382,7.08131514056802,7.40450252877998,6.4179215215052,7.69700127526771,6.70806085649377
"BHLHE41",6.99809055116813,6.40519117398514,9.36218761180385,7.88822859930367,8.16307838707515,7.56373463283216,10.0248159100068,9.72487101926772,7.31980240336811,6.59347256916502,8.1455249616634,7.89380993025996,7.34634632112499,6.43781461000978,9.51798286056225,8.82646546830451
"PLA2G7",10.1829396724773,8.65852885718214,9.96320955768918,8.96268685566226,10.5146403644186,9.48345157495285,9.71238226309633,9.29485915539189,10.7264322940478,9.80751986187759,9.97079628519831,9.41957510223667,10.3056753801273,9.55964528979405,10.1170324454267,9.6685777752892
"TFEB",5.22419871818751,4.11247560250501,5.41262006358542,4.62067179794135,5.86804144631298,4.5693201536122,5.50921894303041,4.66498189141888,5.82630529000975,5.03541618728669,5.29508367621856,5.14099835571503,5.59192264811801,4.70491984591063,5.83515224351266,4.73392263655145
"LRRC2",3.98724670166008,3.83482109929216,4.24213706721832,4.52134247484586,4.76212562237111,4.76169420756088,6.64779344398521,6.91784846624992,4.7969109267652,5.12158423545465,7.17446830706449,7.06402465856608,3.95129209259939,4.02301862745494,5.04245144997786,5.14798333456111
"SNRNP25",5.683053514769,5.13320082442396,6.64775392529903,5.62623049326818,5.9839369030958,5.76436227546514,6.87223636234337,6.66027718039289,5.39180894166285,5.11007119833037,6.70546570518825,6.28149887712378,5.40774638491638,5.16991135552651,6.64349015894023,6.44655450474938
"C1orf54",5.50142225096336,5.43385249648737,6.57380716378217,6.77080254756004,6.12640835568321,6.17291347281446,6.85728152487631,6.82456221856027,6.01494985479838,6.26780815884586,7.10842254299708,6.96129283583698,5.40273858454447,6.02470618525272,6.80703717673954,6.79258094166475
"PLEKHF2",8.31456996638107,9.33364919018062,8.15753634466364,9.48229270097517,8.01715866168752,9.80663026965033,7.90332042874285,9.52104620742142,8.25956072764244,9.5841520452794,7.87178040217768,9.17263293930301,8.47533186345953,9.74835211749217,8.2672524961106,9.67099239290571
"CENPU",4.7657992376762,4.53054244801978,5.87273937863179,5.30080725004698,4.85105746726656,4.91304128006825,6.28152469859137,6.08687366266844,5.09545593611864,5.04975024528676,6.46138671966483,6.12189497216498,4.97895432028044,4.73395458576134,6.01603162733492,5.1451474373329
"GAL3ST4",5.06325294344396,4.26228987683796,6.9000201164425,6.25686474693359,6.33602915551062,5.89862494105046,7.76090315767988,7.84188716107859,5.68793711922988,5.34027018933892,8.02409632265912,7.4976643393574,5.06435832292217,5.08519593947553,7.21010727739345,6.94455401462151
"IGFLR1",4.62272960350744,5.65006350903604,6.59169255715068,6.43772403088603,6.66910761745363,6.58038230671046,7.22440201516743,7.47247268508965,6.48220385230615,6.56465382852951,7.30270039529485,7.26334162678983,6.54944967844065,6.33122176320241,7.2348546465758,7.20913515839418
"E2F8",2.33008844107437,2.65436947198889,5.7738587393307,3.56840881662992,3.78539245606972,3.16434120038152,6.03313758053023,4.14784615710145,2.91226470336485,2.37421929785667,4.38888249237526,3.57622222415878,2.78627201514747,2.22310644527581,4.98880063177438,4.05843459903256
"TTLL7",4.4350978307039,3.22552493134059,3.47800536257538,2.91228094862273,4.31212724036981,4.02225219486581,3.32926097312151,2.83534529005325,5.15946886207908,4.75984438601238,3.34161975737849,2.94129624685626,4.80812529632702,3.94915953716935,3.7365566010715,2.8654009495272
"TFPI2",4.78432556841618,6.38674670765071,4.69987926284419,7.30175407420377,4.74901298376664,6.73763107780775,4.55529006633012,7.89223774447026,5.71368207562019,7.90193473593437,5.4567954161715,8.16479140341609,4.80484671060445,5.74326606973727,4.54415924430208,6.37739489448981
"SHCBP1",5.34254421771535,5.18771791373096,6.48880606063675,6.33019536341836,5.70367065855299,5.33350990032612,7.17904509355426,6.74064222248847,5.66059090667062,4.60442255420749,6.53221568065714,6.210762492178,5.25320474073509,5.13075127131128,6.4715350199581,6.05046712097972
"CATSPERB",3.05721433930503,5.55884927191234,3.14684105994955,4.53990027189499,2.9954693084012,5.20478757389393,3.00512546481412,4.4794133299521,3.59584861631243,5.07454288333411,3.48329415863281,3.83381443360728,3.78455566234129,4.82493781213504,2.81038481929345,4.60805753671604
"NHEJ1",5.88603139288627,4.73415811072908,6.51456714669192,5.79069464881243,6.48801066350013,5.75508030593051,6.30289364605611,5.46392543201087,6.35344777678512,4.80450685638906,5.91303578103646,5.35000261397404,6.42774143635862,5.48683297123571,6.32834736260739,5.99205870463937
"BAALC",5.66842186750036,6.45706144020313,4.83068836445506,6.09783715521929,5.30187733727191,6.88469486393209,4.24859704888266,6.36205652005558,5.65435442556626,6.82865003324021,4.9720471567126,5.95983424929291,5.40387954343815,6.60067559922509,5.13541736542334,5.95164286874934
"PRR5L",4.4738119238846,4.24150433837613,5.49368070376156,3.70653015500689,5.54175905523312,4.19641237006457,5.93920758643961,4.92592179462629,4.25071630137721,3.95629883367075,5.61642443056654,4.92770803682995,4.77054394654483,4.50993456034788,5.80216672460591,5.12858697088836
"CYBRD1",6.53153164786484,6.23717844590975,7.48511949632657,7.61312429371678,7.58284252013778,7.18272811104996,8.79817079769288,8.77002704386708,7.44049003511827,7.54821272491534,9.10987249888794,8.98410654431405,6.85859288269612,6.90193050238284,7.97969747008991,7.9942139182376
"ATAD5",4.35035586180559,4.0437614616972,5.09811199758725,4.75813745630457,4.24649771983004,4.44496113457766,5.6064371927429,5.14583046171097,4.28785177292853,3.67532277644005,5.36450167448984,4.72808562177539,4.26228735816528,4.09615509621868,5.55994553833925,4.88581602263884
"TNIP3",7.98945087611246,10.0497060608855,7.82443353573793,10.5274609835753,7.66207083246107,10.7927475414461,6.71832175690982,10.3373405302407,8.64450203642595,10.4330443450308,7.97687398693134,9.93894075074935,9.65361265523521,10.6616861057535,8.86868649836232,10.5141737774588
"SYNPO2L",4.70547897796458,4.37983624729259,3.3890451649176,3.2341006522697,4.1970711349468,5.24294186437875,2.7849110391692,3.23398504424507,4.26547976076373,3.41438813986078,3.21306636587189,3.4485980242468,3.84699985855965,3.80532650351695,3.50618220773643,3.09161598242693
"JADE1",2.96729596992284,4.71309435685234,4.71842598282699,4.36974209728303,5.07268313206937,4.8199979100783,5.63817643223349,5.14066815787556,3.9197502008302,4.09523097414876,4.96539386894493,3.7938250459452,4.34398381887711,4.0953364965108,5.2900136936311,4.19059284362782
"WDR76",3.53709186195502,4.50932762580207,6.13520378434281,5.43947187706966,4.79205559622449,4.48051968803901,6.31526633535828,5.56718349903973,4.88594467191601,4.44256653209407,5.74852271157702,5.48047777991192,4.01602358887833,4.45544695645335,5.25314751249132,5.14989432473823
"ELOVL7",7.70417991740783,9.22397039156625,7.48695805717528,9.1471321506292,7.82830811565539,9.44961431827934,6.66440351230908,8.45810144115884,8.89845541350492,9.72512276309097,7.70857593179134,8.53588873004608,8.44106675531534,9.29402356406834,7.72543835232549,8.84750254357123
"TMEM156",2.58559190627556,2.58615513496937,3.65737959742216,2.42253826160624,2.10210116768065,2.35418556841322,2.90950307937181,2.67719504225917,2.10260409354602,2.43298029942097,3.94891878606539,3.0506082371786,2.42993801412614,2.02212190119109,2.91271238597669,2.26150325766979
"TMEM62",5.69286012670091,4.9013172944464,6.61818122708977,7.48769399184098,6.05822393022412,6.91646717486446,6.8717503731253,7.46964551103663,5.90845858845812,6.28040472997032,7.26836582419363,6.90698856480697,5.52553374221863,6.19960374041007,6.64776697240528,7.26457082583048
"PGAP1",6.50016740743251,7.1376053971956,4.86095071297874,6.46770824043224,6.00804476908946,6.90427661252605,4.59835859228672,5.74606710200937,6.7029921797709,7.33305839233648,5.47960944562319,5.81807777785382,6.26218050092355,6.2776297574248,5.03407740442855,6.2919791905824
"ATF7IP2",5.50794443911131,7.10216461669359,6.42201059425353,6.88252376415132,5.65759222853037,7.61673309828919,5.90401246807857,7.32117558493862,6.50168529379173,7.33991772203856,6.55490641044341,7.40511109197859,6.71913503022317,6.4949893227438,5.92410402568373,7.23477026368181
"NR4A3",7.7199774985022,8.8889975535411,7.05241908995727,8.7206229895776,7.90654245872673,9.16262105329616,8.38720656474495,8.96561171347967,7.21491549720988,8.17827956921581,7.1247817230645,8.06195216745401,7.10033301586454,8.4537097146205,7.58203956509577,8.56906790698432
"SPSB1",7.56154054054595,8.56580262896985,7.25608618256476,9.25617813843836,7.20094265496715,9.16144524363784,7.0728195186221,9.32548867780811,7.45567641267007,8.80162939231479,7.67107623785521,8.79368550496588,8.0966313281123,9.2950907137318,8.31702574378272,9.6713842251237
"FUZ",4.75117343795788,4.46223843131473,6.13530560746269,5.93046486969727,5.40767406494032,4.0252478021063,6.3155676755677,6.46038981802833,5.25869528300928,4.24917025944677,6.35911620055816,6.03596287645865,5.24811256262547,5.51910917119539,6.12633675580891,6.37406898831937
"ACSF2",5.35084006497275,5.39605639145559,6.3044083423068,5.7992966868308,5.45006014301557,5.24053769118986,6.61946224458239,6.62415017223867,5.89603145260661,5.54453048762973,6.82392037373471,6.96596493665222,5.40338453124954,4.22216194527782,6.38488444378888,6.32885261122279
"ITPKC",6.40213340760423,7.60416569026002,5.71073966440562,6.91170324642717,5.86363273369308,6.90517127059859,5.5683962277402,7.37788559639132,6.01639702459151,6.48383729515698,6.4990292322507,7.21424446465533,6.41670803954587,6.71955058027112,6.38322046365408,7.10604784904111
"PDCD1LG2",4.42147637345229,4.96171916544961,6.42455123785842,6.5167009574587,5.68846901475051,5.8882836747547,6.68186236046341,6.82883722776934,5.63235749876532,4.88466855751763,7.51236180773071,7.34852296785012,5.29870041086331,5.42965150408267,6.61677258427266,6.21911119615932
"CD276",5.96482477080098,6.54770368748329,8.23634016997793,8.10015026282243,7.36132184135079,7.12640650328501,8.67724149250965,8.53400162374184,6.98967822330372,6.82836050389536,8.13272836452676,8.11932911188188,7.02220630835449,6.86401105583299,8.24230378604638,8.48722929679823
"EEPD1",6.74476672260496,5.07943389169097,7.61266633778263,5.47606757063798,6.90407528262234,4.96386461512984,6.90811576513892,5.75564657488837,6.85699524792733,5.52778722156946,7.1979271930555,6.5661225100085,6.53378979202033,4.82372321706765,7.32551077658091,6.35786687093133
"APOL6",7.06922373752168,7.75511048186969,7.04380746376505,8.72270104227291,6.9263087988652,8.51723895022398,6.45584895886075,8.1220272811874,6.53606702915483,8.05775281405536,6.88729696657249,7.57393900522334,6.69843780040079,8.47462903327919,6.64181240823091,8.13807678896189
"APOL3",4.61026218646693,5.75377729113681,7.67722187122131,8.10399792015176,5.85526864568151,6.44824101571275,6.44548907392627,6.50118562481036,4.82409326453663,4.52187377888993,5.65313131564682,5.60882712044815,5.81800374828842,6.27290010600805,6.60201473764382,7.14506137416789
"TUBB1",4.13977698259705,4.71409897884625,3.51396033327861,4.78208936799211,3.24996193618786,4.48430876924604,3.43507166678446,5.4276460654883,3.01084569907824,3.89344999254087,3.16367082577473,4.14162565631499,3.89408581365271,3.92353226740037,3.86283147367862,4.44626094482844
"COLEC12",8.04192783017804,7.92702034343515,9.43270564563783,9.6253308875046,9.4289631378847,9.50821053439093,10.9621979742217,10.7960699017955,9.60283762697567,9.50084877750955,11.1215577338919,11.1997768342602,9.05855199363428,9.11378934842611,10.6741474775036,10.6171223507171
"OR6N2",4.50925882850829,5.29330232987161,4.31020984243969,5.43186219854718,4.50462458415099,6.17589808795926,3.97988943738444,5.42122998426842,4.73452630745826,5.78271545077915,4.05790966159703,4.98547888640357,5.0135913180563,6.01588740212533,4.05338599775261,6.33737056759011
"SLC38A1",8.06838315378609,7.19956656786291,5.50297615965358,5.23053184449652,7.14261688334876,5.630561779195,4.92423124624382,4.05260613737283,7.36756054110152,7.0742059297097,4.54484872599585,4.52889727997162,7.05921665665017,6.42852253599802,4.39186715031438,4.57690274453883
"FAM83D",4.70005280263963,4.97740060472998,4.81576350235424,5.95130790687163,4.54540991899417,5.45274788594834,5.88974627891423,5.70578775413512,4.47125187580211,3.80034805670672,5.82550420366969,5.59281192309991,3.96767817417199,4.5476590623713,5.67597100238596,5.15813151314233
"DIAPH3",3.3439108671194,3.28792878196228,5.93984788001209,5.32414854224456,4.77211551856527,4.8183555724898,6.29663837740136,5.73778660285828,4.54108447995259,4.65956778400515,5.63329470824558,5.18902925983837,4.5838300673667,4.21402779239708,5.34194725198172,5.25285142949161
"TLR10",7.04087085873953,6.57520434172372,4.54298338725099,5.16477465652998,5.15197461101277,5.75512034113206,4.15003243659813,4.03359633082546,4.93612532734524,5.67458051091899,3.64131749632719,4.24360693883954,5.32798461019583,5.6727307125605,3.78975139630853,4.54153876554253
"KIF18A",3.65793498165715,4.19349927873558,5.32653468133963,4.33582976863909,4.3831127532746,4.38592824246363,6.31966580407215,5.48322795376819,3.86037207255823,3.41394661494284,4.83355774007106,3.98879531062705,3.23398699592112,3.01457108366891,5.19561526407064,5.20459567587898
"ACOX3",6.79225590076977,7.78758652053882,7.02197353510802,7.76334000696352,6.72108272134997,8.09970023396036,6.52891456684404,7.54632703091845,7.37238136164958,8.40025561767916,6.85637627822451,7.50584710923671,7.36519274688012,8.28627431110351,6.90503809156757,7.84986420033233
"FZD6",4.74738340676384,5.99732659964952,3.78458198758393,5.6885586469899,4.11458219384667,6.12411603049202,4.34207435613521,5.10600467497278,5.37711104053277,7.04982787593913,4.24957931000385,5.30470026876937,4.58939425125902,5.80943215346714,4.25798233657175,5.2255047894063
"HIST1H2AI",8.06122016708744,9.07616108675671,9.08482195751632,8.36063059864853,7.70372333506159,7.92223618017857,9.23236809123166,8.96850064687393,7.07105043254231,7.53340099132707,8.62027161558069,8.52014606915738,7.04021703106685,7.01475224201658,8.54689188077353,8.05119436308507
"CARS",8.29896724690432,8.07767836007857,7.78560255360143,7.24844350324849,8.37706558713497,7.86648827575915,7.29070636091149,7.38779300673066,8.59680008371054,8.46006144070073,7.24844353024295,6.97241735437462,8.45880295380627,8.31462658426466,7.29419964755261,7.00905893750441
"HIST1H2AJ",7.78892675652551,8.3626188976643,10.1721431304247,8.97111959176473,8.6221327237623,8.17530863419583,10.2523019837754,9.83067002109268,7.29872107050368,7.56047636988648,9.48532623647363,9.06343685603614,7.21258263576553,7.07511762417842,9.50505702565763,9.07494540321571
"HIST1H2BG",6.87808844524022,7.60744666634789,7.61425610063671,7.26947069374463,6.54061401474901,6.85618755375857,7.59236452538798,7.54402854488743,5.8621789944116,6.60227244297697,7.29161643755029,7.24292652099645,5.58280507735397,6.22389490068583,6.70252958840387,6.85244406788329
"HIST1H2BM",6.22349604073531,6.59463676612948,10.1744320102045,8.15244315188625,6.90964075952897,6.55381333478808,9.6061059533052,8.76650151299224,5.99177709105357,5.80231416987186,8.40969604633368,7.87389344638543,5.67333980392198,4.09293622480509,8.64741803297331,7.90632346099507
"HIST1H2BF",4.8166331883125,5.17402219678384,6.44372689908031,5.90003495438112,5.82141294942793,5.22642328649416,7.53429662705206,6.90224051885531,5.36783951033165,5.2662505707309,6.74660693627926,6.60434288825344,3.93075204300118,4.44915863067773,6.28716792655455,5.93345061091958
"HIST1H2BE",4.63953333352769,5.23791524952395,5.90157698882017,5.21119197802325,4.86441365476105,5.00760972828965,5.8691211234612,5.22327708800467,4.26748117011075,4.46568131181115,5.57901957679817,5.51001810568579,4.17384017161467,4.05115952543947,5.28591390119664,5.03723759907407
"HIST1H2BH",6.87866744530734,7.55326748585643,8.13944465610497,7.08916374926771,6.68110551293523,6.67074571139029,7.64261798603356,7.55207062334488,5.80367596088538,6.00979281794053,7.55073922153387,7.32283978006404,6.03515969933903,5.99888089193937,7.13081401354682,6.94392124863584
"HIST1H3C",4.06852816912734,4.18179171498296,4.54570566245803,4.78253160017039,4.07754625073778,4.02227741185869,4.99703292652107,5.33289317677111,3.26589116444764,3.9325619525956,5.30687239842563,4.81760385073494,2.43242187188858,3.27831511900383,4.30118649281427,4.357185497335
"NUF2",1.94743200796869,2.6705933483779,4.1808744864858,3.92970450783301,2.82010371029855,2.90498958960323,4.57493516996363,3.55590364998677,2.17104518096802,2.10024627345809,3.13775342655665,3.13815373135338,2.71328893780867,2.58274167332925,3.38187042876984,3.66372901677825
"HIST1H3G",4.34991347100255,4.51432914075393,6.86668305027319,4.82002535032977,4.9474292772519,4.55136824037287,6.44076210791774,6.13922937519306,3.76293492631739,3.80679986228051,5.62849367168683,5.11982948172396,3.83661293978163,4.49882624134342,5.30076601324184,5.21924989082077
"HIST1H3B",4.73702296840468,5.38371034344623,7.25196385890076,6.32493620943394,4.85468494524703,4.77194989027354,7.10639962187278,6.60768806774094,3.79197467716592,3.57903868773007,6.20638786726344,5.67519025351252,3.48407804092927,4.35565171975337,6.4824643773342,5.9677039391522
"TLN2",3.62717426288042,3.7488077462431,4.21262168830878,3.71852969178794,4.06346393613202,4.21165147336591,5.29172822246739,5.80899938126121,3.54643319773876,4.48308327980977,5.71116135056137,5.42665255145304,3.6319532632107,4.1666738141517,4.59144550558184,4.82033733326911
"PARP9",8.58130017598169,9.46177793073873,8.68129635943457,10.0229145572254,8.96722406131114,9.94548782628221,9.44771921592563,9.80608600001712,8.53415069055906,9.79071940221506,9.5908846517269,9.49894398939032,8.92473172972376,10.2514090266556,9.18077893088111,9.91052800527639
"HIST1H4E",9.59281384412498,9.58550552634934,10.8783322488126,9.71588347155655,9.81623834644334,9.38856813224158,10.616134724297,10.4000898349592,9.34038637155559,9.06499041131756,10.4463651138788,10.3373379106438,8.97776950680961,8.78731650012168,9.95907336058412,9.70280665715689
"CASP5",6.44327383912768,6.53322338599091,5.38820634423033,5.89991040187633,6.5103409087313,7.31053183184626,5.51304471422202,6.47950869501215,6.64036319179181,7.26068693426429,5.71601258533961,5.64010301867617,6.96456652230597,7.32926674161403,5.07758829407822,5.6774409642685
"MRO",4.91749356888044,4.80461220767655,7.11175934315592,7.19051943967105,5.66769228953877,5.9528117640243,7.22673493707765,7.37434111254846,5.58635419682088,5.35599006069058,7.84465737066887,7.73838382873003,4.75167176516237,4.5811941788223,6.28942093548954,6.16836644362394
"RASSF4",7.87880926436466,7.76108157482132,8.50768044653533,8.55721318932552,8.471994796998,8.35450658329014,9.68077926111953,9.53014081457235,7.88754454033176,7.4116524384473,9.43993865297979,9.4944694156581,8.62623602629706,8.25947267170432,9.48642351430234,9.30335341947406
"BCAR3",6.86172844274792,7.49894006896801,6.92287524260658,8.19776177336452,7.14569427318624,7.81700826936655,6.66640132426168,7.69968148785552,6.61367539274193,7.93078719025184,6.44426594619168,7.76752012554823,7.13702905536789,7.70619473242919,7.33124684119249,8.18039537345107
"TMEM117",4.18254528566079,4.22615904349865,5.0821731897109,4.8838304672618,4.60477467942435,4.58864666151819,6.22766622628657,5.72304638436656,4.7327231718335,4.59376563296709,6.34880864921874,5.95985909537835,3.97128839219316,3.89587266469487,5.39914271002223,5.25141283668429
"PRXL2A",5.05188270031014,4.5138495461524,5.96076926460575,6.00909207738603,5.48148920092225,5.61823424416847,7.7526584625552,7.53307065939921,5.42499909447413,5.8373404713478,8.087085030006,8.05892662497175,5.263161977383,4.93202735160712,6.79308742087506,6.53103538697474
"DYRK3",7.29761613415163,8.79131055908808,6.48458852790887,8.17245536693688,6.91107795856621,8.47816821818703,6.40471129747992,7.00731403969507,7.31145142053339,8.48809243463586,6.43342270050107,7.34117303428552,7.24250008814125,8.19712201074199,6.73122150365311,7.60492743938142
"MCM8",6.48530348605123,5.91585744746577,7.22054672428706,6.75632024943743,6.54755224822132,6.0672155144531,7.61951644570706,7.40257400789701,5.4718572626414,5.80806640218341,6.93724965527912,6.7336206414873,6.1674527656974,5.40025687010369,7.32372581777175,6.73474828676767
"DGAT2",6.99105779086132,6.83193965783062,6.52762211887031,5.9941192882414,6.93711841723213,6.7748986589855,5.58856108175894,5.15554742765942,6.63438910901962,6.58282334076025,5.43911690566785,5.21610011641668,7.60080160865092,7.5287262252962,6.40695090325069,6.23269194246291
"ADGRE3",6.58125502735876,6.07609347346853,4.58894459433634,4.5422703259236,5.79969455990047,5.0334145651494,4.35911622804999,3.5839733894851,4.57764689014244,4.5941411990963,3.69630017736271,3.954164593547,5.78706867169793,5.21828946623476,3.96179584191832,3.9529947411221
"GPR65",8.46700278223947,7.8178852503024,9.25104544706605,8.28584904046097,8.6161090688474,7.52710026354508,9.40309249572132,8.62843463820005,8.30903174450564,7.71708263328186,9.40242461218603,9.13577207965971,7.71992141149205,7.10362738571208,9.16902133570202,8.63020907540597
"GPAT3",7.01180783323842,5.14795153983334,5.41744174900523,4.86823522689584,6.15839416867084,4.92584469746038,4.68089505669803,3.24471423874738,5.47600323742214,4.2495950897004,4.22099596309297,4.25534554989322,6.81339038565603,5.44999293897498,5.00586889044355,4.4819089305698
"SFT2D3",8.11029746055578,7.42331925331427,6.69275316806863,6.63235758077434,7.05522641228267,6.90235568463365,6.24746320956597,6.04519198363749,6.72640725111884,6.40599890366699,5.82228705064474,5.76467910971597,7.28974669204224,6.88210105632401,6.32877281094075,6.36094852192981
"ADTRP",6.21257978686122,7.92310326511161,5.84448750895252,7.12591936139294,6.14672247420507,7.77467218932885,6.9465525679094,7.5206945296841,6.45684011124831,7.52050046100236,6.65099591868874,6.99383463028948,6.81175523735014,7.27949903863037,6.63030800140557,7.00935437007526
"HAVCR2",9.04002760389418,7.78775305107099,9.37355465514895,8.07879590040289,9.48826300622383,8.20422006427852,9.58409626923515,9.07482818009854,9.0687963295767,7.92821072715691,9.6483210075984,9.04428440130585,8.45394307004651,7.05770829597288,9.01376973817397,8.28914853052229
"MASTL",6.58177932430605,7.49427928002966,6.27134053802523,8.22086927234471,6.53447785300277,8.16832117049169,6.99236686252202,7.72325024498502,5.92659834453916,6.71702322035487,5.9995040969186,6.40238938389254,5.84556214207274,7.56017881480175,6.04803147925726,7.39872934159249
"SLC43A1",4.14280427537038,3.84785617605087,5.31413595049022,4.76730112909984,4.95831786373513,5.06080970911409,6.00941545830328,5.6592441506194,5.19816679163866,4.85343540333124,6.41970696312944,5.94090578256738,4.82742804215539,4.30664429120128,5.71826073426812,5.18727763905035
"HIST1H2BK",9.17803669727996,9.37479059452282,10.5074649593358,9.41112998939728,9.60363457160058,9.33233892506435,10.5546000444195,10.1984629503455,9.1507892792097,9.08348254441291,10.2672704178183,9.90471214371784,8.80056920969784,8.72085283563723,9.96895929094776,9.58686309224142
"TRIM5",5.46174350291835,6.25779555668306,5.64812783850704,7.41112145775352,5.17974069421335,7.14560425618101,5.86407715224255,6.49345152921404,5.54502542895798,6.56007784170181,5.30580464063571,5.8098483023523,5.79725188397452,7.13506261034052,5.51753941819702,6.81013122730846
"APOL1",4.80791159303326,5.70076376599735,6.44649831689548,7.83465036345115,4.92471417634024,7.02195113636999,6.11814515558979,7.34047160438609,5.26441883541696,6.12734594491533,7.02061661761975,7.0184560898468,5.11127152048534,6.86098346360463,6.42848398249749,7.58498028853711
"HELZ2",4.88819499724937,6.49768329308937,4.26855993119104,7.87711245063291,5.12263379138395,7.93607807846504,4.91608496448193,6.71975316546277,4.50498640122802,6.60714694374121,4.34848059470265,5.67124068085114,5.54842327680212,7.89474936224583,4.64227077538777,6.90266102280034
"LRRCC1",4.73876861744038,4.25674951232671,5.67973304869246,4.9817189292538,4.0145763209465,5.20086128507068,5.5483027383951,5.65567326010315,4.71244928047271,4.4368916423788,5.50180952503852,5.53803097418984,3.32002123064411,3.66128544147448,5.00993246692185,4.80511871081542
"ZC3H12C",9.57792777192498,10.2780214577412,8.6876380893398,9.89971303028081,9.30103745179223,10.3286137385637,8.26517589457086,9.54043983434606,9.80215535008062,10.395761001748,8.48733068638048,9.38835328455284,9.62379987419059,10.3973874144346,8.71949048874424,9.6866791091655
"DNAJC5B",4.35124523454916,4.06015543928909,6.02672500376793,5.56136700518987,5.0669489112052,5.20712959908071,5.95899013208576,5.99664832115979,4.34447567452757,4.29535338588648,5.90561761103354,5.37200466024402,5.27162806150713,5.1582673386876,6.16694778728491,6.03701746841381
"BLZF1",8.76470502926479,9.13493239512546,8.34130374314354,10.0530908077136,8.49829173399264,9.78425634328469,8.44034187414695,9.58165118636625,8.58288915859729,9.27296688387244,8.41567954606728,9.08288649012267,8.84884636010185,9.83522563520897,8.65683947918997,9.80315341489235
"TSLP",3.76860351163377,7.05518731735957,3.51895211001273,7.98151900036552,3.74581492402154,7.56703739471978,3.08577241510293,8.28185655588697,3.9328463015957,7.7749544083968,4.29896646517572,7.84178818744566,4.78377649207402,6.95385169676828,4.15975008898404,8.38580773054699
"OASL",7.71862566483568,10.4622477792548,8.03723865471114,11.1682660837379,8.43535677714686,11.2752856853221,7.6455426435212,11.1075866331107,8.53005006959884,11.0408127727592,7.26523364790653,10.495706553077,9.2679704839017,11.2684467935091,8.07362872960157,11.0247947144472
"IRS2",8.37979940240369,8.04821290968757,5.93370778151675,6.23607114741133,6.58490250597147,6.56006097995115,5.83328889247864,6.10188958982486,7.41711032307712,6.94954252442233,6.0007994958639,6.04103908510278,6.72456601687912,6.15229583755743,5.32910216249836,5.26665401960378
"MARCO",9.93125963018062,9.98218495568494,11.3784577884053,11.3000889671093,10.5615301139809,10.4596059562699,11.6177753701882,11.4605847415901,10.5939692650419,10.5355722177198,11.6279798934056,11.5498337071574,10.1786251570853,10.0416738940824,11.3169894825363,11.3476299408281
"SERPINH1",5.6189197699623,5.14244813415012,6.89580583514851,6.49920471480532,6.82272503862397,5.97798100193308,7.88949650735085,8.28539601979806,7.04502470459201,6.65910781564911,7.944661210222,8.19180131265769,5.83291543231903,5.2891277704314,7.04986677576911,6.99629803359644
"SERPINB7",3.47013243827709,3.93667296544334,3.4721776589257,4.11877648862418,3.21417747809959,5.11190692505563,2.93116573540961,3.96337479209356,3.69618712755495,5.17731226494343,2.96189537352258,3.33231509590085,3.82687065301403,6.11896316136325,3.22324606084614,3.96481653927146
"PNPT1",5.98619015317524,7.6484263415914,6.9615006150389,9.24050481785623,7.13855823139851,8.85383220826425,6.93235398002383,8.33737905279459,6.45662961573629,8.34139765748016,6.64855397737139,7.64303360100554,7.28428148892232,8.99370604148252,7.07007932962609,8.62728393833227
"ADAM19",6.62668899033335,6.78131056400738,5.47028878726019,7.22105280359178,6.57321194331978,7.83841235988947,4.82538257666178,6.25502236392365,5.68052475968967,6.4262584302548,3.75911314149856,4.83950587051622,7.62164218428203,7.88089982633822,6.30303602408551,6.73984065098128
"CBR1",7.10161122486023,6.29488057597165,8.01939762255133,8.18365990700731,7.51509996302963,7.68358755295855,8.82704805099223,8.61600331633089,7.55802440909819,7.31050920190752,8.90314482005145,8.69274537803727,7.26698158044728,7.2535136834159,8.50255686270439,8.15516395646761
